id,cause_of_death,region_origin,missing,dead,incident_region,date,source,reliability,lat,lon,affected_nationality
151147,Hit by train,North Africa,0.0,1.0,Europe,11/12/2016,Sky Bet,Partially Verified,43.79464247,7.605008541,Argelia
151946,Drowning,South Asia,0.0,1.0,Europe,02/02/2017,IOM Bulgaria,Verified,46.08660849,20.04484244,Afghanistan
151947,Hypothermia,South Asia,0.0,1.0,Europe,11/02/2017,UNHCR,Partially Verified,43.15305749,22.586108199999998,Pakistan
152346,Drowning,South East Asia,0.0,5.0,Southeast Asia,06/11/2016,Arakan Times,Partially Verified,20.91646515,92.29219905,Myanmar
152347,Shot,South East Asia,0.0,1.0,Southeast Asia,29/11/2016,OHCHR - Report of OHCHR mission to Bangladesh,Verified,20.95360957,92.27383152,Myanmar
152348,Drowning,South East Asia,0.0,18.0,Southeast Asia,14/12/2016,OHCHR,Verified,20.59295417,92.39558721,Myanmar
152349,Shot,South East Asia,0.0,1.0,Southeast Asia,29/12/2016,OHCHR,Verified,20.71845779,92.37075765,Myanmar
152746,Drowning,South East Asia,0.0,3.0,Southeast Asia,14/11/2016,Report of OHCHR mission to Bangladesh,Verified,20.98652606,92.25909613,Myanmar
153146,Raped and Murdered,Central America & Mexico,0.0,1.0,Central America incl. Mexico,16/01/2017,La Policiaca and Cuarto de Guerra,Partially Verified,19.41681721,-98.12923511,Honduras
153546,Drowning,Sub-Saharan Africa,0.0,74.0,Mediterranean,19/02/2017,"IOM Libya, Libyan Red Crescent",Verified,32.79602863,12.73482604,Mexico
153548,Hypothermia,Middle East,0.0,1.0,Europe,25/12/2016,UNHCR,Partially Verified,43.22980166,22.8833203,Iraq
154346,Mixed,Central America & Mexico,0.0,18.0,U.S./Mexico Border,30/12/2016,Hidalgo County Sheriff,Verified,26.10034921,-98.26306991,Mexico
154746,Drowning,Caribbean,8.0,4.0,Caribbean,20/02/2017,Dominican Today,Partially Verified,19.02500683,-68.98153095,Domican Republic
155146,Drowning,South East Asia,6.0,7.0,Southeast Asia,06/02/2017,AFP,Partially Verified,6.747518737,116.22492790000001,Indonesia
155147,Fell from train,UNKNOWN,0.0,1.0,Central America incl. Mexico,03/02/2017,El Mundo Cordoba,Partially Verified,18.74653191,-96.78310162,Guatemala
155149,Drowning,South Asia,0.0,3.0,Europe,21/02/2017,Expansion,Partially Verified,40.94202118,26.35335317,Pakistan
155546,Drowning,Central America & Mexico,0.0,1.0,Central America incl. Mexico,14/02/2017,El Mundo de Orizaba,Partially Verified,18.83392934,-97.10562817,Honduras
157546,Murdered,Caribbean,0.0,1.0,Caribbean,31/01/2016,7 d�as,Partially Verified,19.54345523,-71.70899167,Haiti
157548,Disease,Sub-Saharan Africa,0.0,12.0,North Africa,25/02/2017,Agencia Nova,Partially Verified,31.74078946,13.99680879,Africa
157549,Electrocution on railway,Horn of Africa,0.0,1.0,Europe,26/02/2017,La Provincia,Partially Verified,45.84876787,9.007684583,Somalia
157946,Drowning,North Africa,3.0,1.0,Mediterranean,11/10/2016,Asociaci�n Pro Derechos Humanos de Andaluc�a,Partially Verified,35.904219,-5.316549173,Algeria
158347,Drowning,South America,0.0,1.0,U.S./Mexico Border,27/02/2017,Lider Web,Partially Verified,27.425682399999996,-99.5320073,Brazil
158746,Vehicle accident,Horn of Africa,0.0,1.0,Middle East,03/07/2016,Society for Humanitarian Solidarity,Partially Verified,15.9999965,48.99999728,Ethiopia
158747,Drowning,Horn of Africa,0.0,4.0,Horn of Africa,14/07/2016,Society for Humanitarian Solidarity,Partially Verified,14.83250689,50.06411159,Ethiopia
159146,Suffocation,Horn of Africa,0.0,1.0,Horn of Africa,22/09/2016,Society for Humanitarian Solidarity,Partially Verified,14.82207198,49.99628958,Ethiopia
159153,Disease,Central America & Mexico,0.0,1.0,U.S./Mexico Border,23/02/2017,Pima County Office of the Medical Examiner,Verified,31.492929999999998,-111.40696000000001,Mexico
159946,Disease,Caribbean,0.0,1.0,South America,26/05/2015,Diario de Cuba & El Colombiano,Partially Verified,8.092615997000001,-76.73311055,Cuban
159947,Drowning,Caribbean,0.0,1.0,South America,31/07/2015,El Colombiano,Partially Verified,8.523924852,-77.28751142,Cuban
160746,Hit by vehicle,Central America & Mexico,0.0,1.0,Central America incl. Mexico,06/03/2017,La Noticia SV & La prensa gr�fica,Partially Verified,13.790580800000003,-89.27489911,Honduras
164346,Hit by train,Central America & Mexico,0.0,1.0,Central America incl. Mexico,14/03/2017,Puente Libre,Partially Verified,16.2880672,-94.20162890000002,Honduras
164746,Shot,Horn of Africa,0.0,42.0,Horn of Africa,15/03/2017,"IOM Yemen, UNHCR",Verified,20.82792359,38.11833438,Somalia
164747,Shot,Horn of Africa,0.0,1.0,Horn of Africa,18/03/2017,UNHCR,Verified,13.56456056,47.80761408,Somalia
164747,Shot,Horn of Africa,0.0,1.0,Horn of Africa,18/03/2017,UNHCR,Verified,13.56456056,47.80761408,Ethiopia
165146,Beaten to death,Central America & Mexico,0.0,1.0,Central America incl. Mexico,16/03/2017,Vanguardia,Partially Verified,25.42578624,-101.0160635,Honduras
166347,Shot,Central America & Mexico,0.0,1.0,Central America incl. Mexico,19/03/2017,El Heraldo,Partially Verified,17.89621642,-93.95882671,Honduras
166349,Drowning,Middle East/ South Asia,0.0,3.0,Middle East,25/03/2017,Rudaw,Partially Verified,36.95619513,44.31413258,Syria
166746,Hypothermia,Sub-Saharan Africa,0.0,5.0,Mediterranean,22/03/2017,IOM Italy,Partially Verified,32.93707389,12.50149227,Sub-Saharan Africa
166747,Murdered,Central America & Mexico,0.0,1.0,Central America incl. Mexico,22/03/2017,El Heraldo,Partially Verified,17.92736698,-93.00381294,Honduras
166750,Drowning,Sub-Saharan Africa,0.0,1.0,Mediterranean,24/03/2017,IOM Libya,Verified,32.80431419,12.51110554,Sub-Saharan Africa
167547,Drowning,Sub-Saharan Africa,5.0,1.0,Mediterranean,27/03/2017,IOM Italy,Verified,32.85076208,12.49359608,West Africa
169546,Vehicle accident,Central America & Mexico,0.0,1.0,Central America incl. Mexico,18/03/2017,La Journada,Partially Verified,16.07270015,-92.03708735,El Salvador
169946,Murdered,Central America & Mexico,0.0,2.0,Central America incl. Mexico,19/03/2017,Pulso Sureste,Partially Verified,18.12024746,-94.44237206,Honduras
170379,Dehydration,Central America & Mexico,0.0,1.0,U.S./Mexico Border,14/05/2016,Ariete Caborca,Partially Verified,31.10217325,-111.99367190000001,Mexico
170380,Fell from train,Central America & Mexico,0.0,1.0,Central America incl. Mexico,16/05/2016,Periodico de manano Frontera,Partially Verified,28.00189378,-110.7981895,El Salvador
170381,Drowning,Central America & Mexico,0.0,1.0,U.S./Mexico Border,18/07/2016,El Manana Nuevo Laredo,Partially Verified,27.49504854,-99.52730568,Mexico
170382,Fell from train,Central America & Mexico,0.0,1.0,Central America incl. Mexico,27/10/2016,Periodico Se Manalo Frontera,Partially Verified,27.12882944,-109.47034309999998,Honduras
170383,Hyperthermia,Central America & Mexico,0.0,1.0,Central America incl. Mexico,20/04/2016,El Emparcial,Partially Verified,29.04085562,-111.02709140000002,Mexico
170765,Fell from train,Central America & Mexico,0.0,1.0,Central America incl. Mexico,05/05/2016,Periodico de manano Frontera,Partially Verified,28.03599058,-110.7762169,Mexico
171947,Drowning,Sub-Saharan Africa,0.0,3.0,Mediterranean,11/04/2017,"Armada Espagnola, Diario Sur",Verified,35.93824053,-3.0228965260000003,Sub-Saharan Africa
171948,Drowning,Mixed,97.0,0.0,Mediterranean,12/04/2017,IOM Libya,Partially Verified,32.91999698,13.10677815,Africa
171949,Drowning,Sub-Saharan Africa,0.0,2,Mediterranean,14/04/2017,IOM Libya,Partially Verified,32.90056237,13.68260541,Senegal
171949,Drowning,Sub-Saharan Africa,0.0,1,Mediterranean,14/04/2017,IOM Libya,Partially Verified,32.90056237,13.68260541,Guinea
171949,Drowning,Sub-Saharan Africa,0.0,1,Mediterranean,14/04/2017,IOM Libya,Partially Verified,32.90056237,13.68260541,Ghana
171950,Drowning,Sub-Saharan Africa,20.0,13.0,Mediterranean,15/04/2017,IOM Italy,Verified,33.72822998,12.71642018,West Africa
172346,Violence,Sub-Saharan Africa,0.0,1.0,North Africa,30/01/2015,MHub,Partially Verified,26.86893652,15.19824008,Ghana
172754,Shot,South East Asia,0.0,1.0,Southeast Asia,12/04/2017,AFP,Partially Verified,20.83658383,92.33230551,Myanmar
172760,Hypothermia,Middle East,0.0,2.0,Europe,29/12/2015,Whales Online,Partially Verified,43.08029545,23.70361327,Iraq
173146,Drowning,Central America & Mexico,0.0,1.0,U.S./Mexico Border,01/02/2017,Mi Morelia,Partially Verified,28.69796509,-100.5107391,Honduras
174748,Hypothermia,South Asia,0.0,1.0,Middle East,16/02/2017,Sozcu,Partially Verified,37.88930569,44.03569497,Afghanistan
175146,Shot,Central America & Mexico,0.0,1.0,U.S./Mexico Border,12/01/2017,Fundamentos,Partially Verified,27.36746137,-99.44711317,Mexico
175147,Drowning,Sub-Saharan Africa,1.75,4.0,Mediterranean,23/04/2017,IOM Greece,Verified,39.36642085,26.12394822,Cameroon
175147,Drowning,Sub-Saharan Africa,1.75,4.0,Mediterranean,23/04/2017,IOM Greece,Verified,39.36642085,26.12394822,Congo
175147,Drowning,Sub-Saharan Africa,1.75,4.0,Mediterranean,23/04/2017,IOM Greece,Verified,39.36642085,26.12394822,Syria
175147,Drowning,Sub-Saharan Africa,1.75,4.0,Mediterranean,23/04/2017,IOM Greece,Verified,39.36642085,26.12394822,Turkey
175148,Drowning,Central America & Mexico,0.0,1.0,U.S./Mexico Border,19/04/2017,La Prensa,Partially Verified,27.442846399999997,-99.49682059999999,Honduras
175546,Hit by vehicle,Central America & Mexico,0.0,1.0,Central America incl. Mexico,09/04/2017,Presencia,Partially Verified,18.10335939,-94.39590227,Honduras
175946,Vehicle accident,Middle East/ South Asia,0.0,1.0,Europe,23/04/2017,AP,Partially Verified,41.10828645,24.93716717,Iran
176746,Vehicle accident,South Asia,0.0,3.0,Middle East ,19/04/2017,The Refugee Voice,Partially Verified,30.49727449,57.65820146,Afghanistan
177947,Drowning,South America,0.0,1.0,U.S./Mexico Border,04/05/2017,La Tarde,Partially Verified,26.05676125,-98.20100466,Brazilian
178346,Shot,Sub-Saharan Africa,0.0,1.0,Mediterranean,04/05/2017,Reuters,Partially Verified,34.57463806,13.97847484,Gambia
179146,Drowning,Central America & Mexico,0.0,1.0,Central America incl. Mexico,06/05/2017,Prensa Libre,Partially Verified,32.33868379,-117.0591491,Guatemala
179147,Drowning,Sub-Saharan Africa,10.0,1.0,Sub-Saharan Africa,07/05/2017,La Gazette des Comores,Partially Verified,-12.29294089,44.81766898,Comoran
179947,Drowning,Caribbean,0.0,1.0,Caribbean,13/05/2017,Antigua Observer,Partially Verified,25.10864487,-76.17220031,Haiti
181146,Drowning,Sub-Saharan Africa,1.0,1.0,Mediterranean,18/05/2017,IOM Italy,Verified,33.93416882,12.98161563,West Africa
181546,Drowning,Sub-Saharan Africa,156.0,0.0,Mediterranean,18/05/2017,IOM Italy,Verified,33.10325838,13.03502391,West Africa
181547,Shot,Middle East/ South Asia,0.0,1.0,Middle East,14/05/2017,Syria News Agency (SHAM),Partially Verified,36.7447468,37.73632702,Syria
182347,Fall from cliff,Middle East/ South Asia,0.0,1.0,East Asia,23/05/2017,,Partially Verified,22.22350536,113.922005,Bangladesh
182746,Drowning,Sub-Saharan Africa,0.0,7.0,Mediterranean,25/05/2017,IOM Italy,Verified,32.95127595,12.92275737,Sub-Saharan Africa
184346,Drowning,Middle East,0.0,1.0,Middle East,25/03/2017,EASO Social Media Monitoring Reports,Partially Verified,37.10047894,42.51251663,Iraq
184348,Dehydration,Central America & Mexico,0.0,1.0,U.S./Mexico Border,25/05/2017,El Heraldo,Partially Verified,32.81634571,-112.71408020000001,Mexico
184352,Hypothermia,Sub-Saharan Africa,0.0,1.0,North America,26/05/2017,CBC,Partially Verified,48.99861611,-97.20450734,Ghana
184353,Drowning,Central America & Mexico,0.0,1.0,U.S./Mexico Border,30/05/2017,Hoy Tamaulipas,Partially Verified,27.48146463,-99.47999648,Guatemala
184747,Train accident,Central America & Mexico,0.0,1.0,U.S./Mexico Border,26/05/2017,netnoticias.mx,Partially Verified,28.71290062,-100.497975,Honduras
184750,Dehydration,Sub-Saharan Africa,0.0,22.0,North Africa,31/05/2017,IOM Niger,Verified,18.917266,12.477509199999998,Ghana
184750,Dehydration,Sub-Saharan Africa,0.0,22.0,North Africa,31/05/2017,IOM Niger,Verified,18.917266,12.477509199999998,Nigeria
